360752.5547592301	4066081.991728372  	7
360752.373041253	4066082.1040590536 	7
360752.1854198438	4066082.220668778  	7
360752.002350457	4066082.3532059775 	7
360751.8249583752	4066082.5022911695 	7
360751.640721138	4066082.6466052006 	7
360751.4429929835	4066082.773920458  	7
360751.2369840292	4066082.887102972  	7
360751.0250304943	4066082.9879627945 	7
360750.8066046756	4066083.0712988814 	7
360750.5875665837	4066083.1395483976 	7
360750.374894783	4066083.1916014175 	7
360750.1709269217	4066083.222788244  	7
360749.9794670848	4066083.2378154737 	7
360749.8018677522	4066083.2456277474 	7
360749.6364597175	4066083.249727872  	7
360749.4783719229	4066083.253062364  	7
360749.321939656	4066083.2558071073 	7
360749.160779921	4066083.2581192697 	7
360748.9904428352	4066083.2578505534 	7
360748.8084398172	4066083.2532162033 	7
360748.6147872698	4066083.241470431  	7
360748.4106667117	4066083.221057724  	7
360748.1987062045	4066083.190132837  	7
360747.9814633341	4066083.148152179  	7
360747.7609222091	4066083.1043847376 	7
360747.5364065024	4066083.076402208  	7
360747.3090068364	4066083.0655101454 	7
360747.0820205838	4066083.0481088194 	7
360746.8585034072	4066083.01014708   	7
360746.6369839084	4066082.970091784  	7
360746.4147393862	4066082.9483695	7
360746.1930498646	4066082.929771576  	7
360745.9719990176	4066082.909117428  	7
360745.7507955362	4066082.886594864  	7
360745.5285581991	4066082.8624996264 	7
360745.3044551958	4066082.8373472146 	15
360745.0776321358	4066082.8112047734 	15
360744.8474974759	4066082.784332911  	15
360744.6135163121	4066082.7567175217 	15
360744.375477553	4066082.72852936   	15
360744.1334268907	4066082.6997600743 	15
360743.8890449369	4066082.6647924	15
360743.6475983505	4066082.6280885534 	15
360743.4056056443	4066082.5972496993 	15
360743.162672485	4066082.5668216418 	15
360742.9188829847	4066082.538217601  	15
360742.6688715036	4066082.5074637015 	15
360742.4202295407	4066082.477318751  	15
360742.1672767134	4066082.446057572  	15
360741.9178334004	4066082.415484577  	15
360741.6625722022	4066082.384124104  	15
360741.4120829799	4066082.352176376  	15
360741.1563254283	4066082.3194170184 	15
360740.9064213347	4066082.2886918406 	15
360740.6511044618	4066082.2529744552 	15
360740.4020150696	4066082.2159920647 	15
360740.1461137813	4066082.181911749  	15
360739.8958192056	4066082.150660587  	15
360739.6392151732	4066082.1184550314 	15
360739.3887241213	4066082.0854578577 	15
360739.1319383885	4066082.0514756334 	15
360738.8835320123	4066082.019851517  	15
360738.6277279983	4066081.9870549585 	15
360738.3781043704	4066081.953853557  	15
360738.1256410531	4066081.920759247  	15
360737.8735975204	4066081.888114428  	15
360737.6242281474	4066081.855517333  	15
360737.3697580697	4066081.8220830634 	15
360737.1178301041	4066081.789968753  	15
360736.8661094322	4066081.756512544  	15
360736.61177994	4066081.7223306806 	15
360736.3626355087	4066081.69041444   	15
360736.1059274297	4066081.657450147  	15
360735.8573418044	4066081.624201496  	15
360735.6008279785	4066081.590032417  	15
360735.3493943549	4066081.562009376  	15
360735.0954513494	4066081.5337382	15
360734.8424705535	4066081.5017019454 	15
360734.5921907501	4066081.469484817  	15
360734.3368189103	4066081.436962744  	15
360734.0844186294	4066081.403989207  	15
360733.8322269972	4066081.372571368  	15
360733.5774111046	4066081.3413559822 	15
360733.3281559036	4066081.309205864  	15
360733.0713874488	4066081.276288277  	15
360732.8225697353	4066081.2456749287 	15
360732.5660044773	4066081.2139785	15
360732.3152826199	4066081.1818218767 	15
360732.0616915254	4066081.149833664  	15
360731.8084905334	4066081.118348663  	15
360731.5580247863	4066081.0869103926 	15
360731.3026283201	4066081.05475386   	15
360731.0498659659	4066081.023938613  	15
360730.7974641299	4066080.991809384  	15
360730.5425919086	4066080.9590130975 	15
360730.2929966412	4066080.928496141  	15
360730.0359452466	4066080.8969674176 	15
360729.787061753	4066080.865130768  	15
360729.5302352769	4066080.8324043606 	15
360729.2790777525	4066080.8016390847 	15
360729.0252783836	4066080.769996586  	15
360728.772054915	4066080.7380709294 	15
360728.5214069857	4066080.7067041593 	15
360728.2657107415	4066080.674902444  	15
360728.0129675568	4066080.642451824  	15
360727.7604759971	4066080.611381284  	15
360727.5059743816	4066080.576016057  	15
360727.2588676598	4066080.5285216207 	15
360727.0063804763	4066080.4695775374 	15
360726.7626333385	4066080.40793575   	15
360726.5112444965	4066080.3442052626 	15
360726.2626677703	4066080.296499021  	15
360726.0102931478	4066080.2547867857 	15
360725.7580944807	4066080.212622977  	15
360725.5096800073	4066080.1654997296 	15
360725.2598229266	4066080.1029611807 	15
360725.0147831524	4066080.034176273  	15
360724.773421032	4066079.954828545  	15
360724.5329913312	4066079.86331994   	15
360724.3019595963	4066079.7616725094 	15
360724.0695262094	4066079.6424339935 	15
360723.8477990426	4066079.517408408  	15
360723.6289672352	4066079.372242421  	15
360723.4233943254	4066079.2251341073 	15
360723.2217672567	4066079.059541456  	15
360723.0227912205	4066078.897267184  	15
360722.8181700864	4066078.754197012  	15
360722.6051699289	4066078.62567538   	15
360722.3836067986	4066078.4966543494 	15
360722.1731078417	4066078.365065072  	15
360721.9667718502	4066078.2133147446 	15
360721.7713572969	4066078.05773601   	15
360721.5823081062	4066077.883093549  	15
360721.402445281	4066077.7068945062 	15
360721.2196444485	4066077.530393463  	15
360721.0258015731	4066077.366263569  	15
360720.8293045814	4066077.208945641  	15
360720.6389616951	4066077.036476556  	15
360720.45206851	4066076.8638372137 	15
360720.2596876349	4066076.697554027  	15
360720.0678132689	4066076.527665272  	15
360719.8866379448	4066076.354362415  	15
360719.7065522081	4066076.1691699047 	15
360719.5306329066	4066075.991233468  	15
360719.3424526233	4066075.814607079  	15
360719.1579675648	4066075.642567372  	15
360718.9718691954	4066075.4680822	15
360718.786904241	4066075.2928408594 	15
360718.6046470359	4066075.118772273  	15
360718.4196787244	4066074.9405116714 	15
360718.2362788838	4066074.7647580975 	15
360718.0581910812	4066074.5840582126 	15
360717.8832179084	4066074.396683372  	15
360717.715766325	4066074.209649957  	15
360717.5531221018	4066074.008255453  	15
360717.4055750585	4066073.802416943  	15
360717.2580711903	4066073.5889115566 	15
360717.0985846977	4066073.3966224287 	15
360716.9296687499	4066073.20222048   	15
360716.7648449705	4066073.012391132  	15
360716.5966893638	4066072.821528484  	15
360716.4295880831	4066072.629743631  	15
360716.2647103025	4066072.439413207  	15
360716.0979365814	4066072.244291885  	15
360715.9323973217	4066072.051804708  	15
360715.7684746205	4066071.858211256  	15
360715.6033801484	4066071.6620814903 	15
360715.437285773	4066071.473968812  	15
360715.260879678	4066071.28491369   	15
360715.0868113702	4066071.1043308526 	15
360714.9083391849	4066070.9169217073 	15
360714.7405014066	4066070.7277574614 	15
360714.5735139691	4066070.534525724  	15
360714.4067029436	4066070.3418082776 	15
360714.2378714846	4066070.154477883  	15
360714.0555237698	4066069.9729879512 	15
360713.8766635734	4066069.792711308  	15
360713.7049203361	4066069.6066908166 	15
360713.5329332714	4066069.416955288  	15
360713.3655932334	4066069.230216632  	15
360713.1889686096	4066069.041819116  	15
360713.0090238626	4066068.8681159257 	15
360712.8118472769	4066068.700982981  	15
360712.6116027741	4066068.545269975  	15
360712.4008596475	4066068.397774385  	15
360712.1913807378	4066068.2481743526 	15
360711.996470886	4066068.08702792   	15
360711.7995564534	4066067.920985883  	15
360711.6007449651	4066067.7613404016 	15
360711.4061056989	4066067.6046158695 	15
360711.2098935711	4066067.4376117294 	15
360711.0200842269	4066067.275416357  	15
360710.8191995764	4066067.114169501  	15
360710.6165207343	4066066.963759041  	15
360710.4044943152	4066066.8209540406 	15
360710.1882405936	4066066.684979036  	15
360709.9625379146	4066066.560702815  	15
360709.7369117193	4066066.439246932  	15
360709.5244469104	4066066.303293884  	15
360709.3179226274	4066066.157836292  	15
360709.1070727998	4066066.0141147207 	15
360708.8877865877	4066065.885170815  	15
360708.6608824225	4066065.764039975  	15
360708.4354256728	4066065.6511145327 	15
360708.1963145041	4066065.548678681  	15
360707.9572856858	4066065.462554928  	15
360707.7098928365	4066065.380643859  	15
360707.4800463068	4066065.2814567136 	15
360707.2518841936	4066065.1712600417 	15
360707.0201126538	4066065.070187713  	15
360706.7857501165	4066064.9694846175 	15
360706.5544007538	4066064.862442845  	15
360706.3240465242	4066064.759286402  	15
360706.0851165137	4066064.6642248146 	15
360705.8470089484	4066064.5755763454 	15
360705.6038889567	4066064.5027677673 	15
360705.3549220881	4066064.438648452  	15
360705.1090832333	4066064.382745195  	15
360704.8545353502	4066064.3295696	15
360704.6140603351	4066064.259706868  	15
360704.3674118055	4066064.183168336  	15
360704.124318413	4066064.111994512  	15
360703.8756644052	4066064.051140429  	15
360703.6249337207	4066064.004412864  	15
360703.3704297482	4066063.968941816  	15
360703.115710478	4066063.941824938  	15
360702.8623985584	4066063.927956452  	15
360702.6030572332	4066063.922825836  	15
360702.3495619919	4066063.8958259374 	15
360702.1031132425	4066063.858755896  	15
360701.8467250139	4066063.832343109  	15
360701.5970887077	4066063.814353549  	15
360701.3384503704	4066063.8101773993 	15
360701.086160477	4066063.8187280535 	15
360700.8274147111	4066063.8323425455 	15
360700.574785133	4066063.825665265  	15
360700.3246431842	4066063.8085205606 	15
360700.0688673906	4066063.7981375046 	15
360699.8158843635	4066063.7960215984 	15
360699.5581615573	4066063.804911766  	15
360699.3035755219	4066063.826307256  	15
360699.0499329327	4066063.858730336  	15
360698.7948405809	4066063.8996874047 	15
360698.5446124534	4066063.957913019  	15
360698.2932768721	4066064.0194269735 	15
360698.047959156	4066064.060240069  	15
360697.793396349	4066064.096191834  	15
360697.5455671427	4066064.1366275568 	15
360697.2930604575	4066064.1918938216 	15
360697.0473569995	4066064.252167671  	15
360696.8043576045	4066064.3133861767 	15
360696.5526525941	4066064.361596867  	15
360696.3029954161	4066064.4079793463 	15
360696.0560177915	4066064.4650569223 	15
360695.8080931276	4066064.5315196984 	15
360695.5670460355	4066064.6038026274 	15
360695.3215815926	4066064.688128304  	15
360695.0866883243	4066064.7836974086 	15
360694.8507655561	4066064.8948438	15
360694.6206762779	4066064.996479779  	15
360694.3767315942	4066065.08219532   	15
360694.1366852616	4066065.1615197286 	15
360693.8972058866	4066065.2493909136 	15
360693.6614765808	4066065.346152497  	15
360693.433262593	4066065.454123621  	15
360693.2069856842	4066065.5778518706 	15
360692.9808180287	4066065.693280929  	15
360692.7489101691	4066065.7939350614 	15
360692.5134758267	4066065.895673364  	15
360692.2854318408	4066066.0009494578 	15
360692.0554552993	4066066.1188818864 	15
360691.8373426718	4066066.2411386417 	15
360691.6181458543	4066066.377490536  	15
360691.4084804366	4066066.5193987857 	15
360691.1982070665	4066066.665248896  	15
360690.9791555995	4066066.797392681  	15
360690.7562700232	4066066.9173619454 	15
360690.5296511247	4066067.0407231566 	15
360690.3088821352	4066067.168712002  	15
360690.0964569599	4066067.300626188  	15
360689.877191061	4066067.436484888  	15
360689.6627196649	4066067.564698192  	15
360689.4411636855	4066067.696890404  	15
360689.2237653199	4066067.825478425  	15
360689.0076471806	4066067.9613847374 	15
360688.7932365174	4066068.098951629  	15
360688.578773915	4066068.231454215  	15
360688.3596401036	4066068.3660407024 	15
360688.1434938773	4066068.50022108   	15
360687.9271827989	4066068.6336588226 	15
360687.708785796	4066068.7684614793 	15
360687.4961104448	4066068.901893243  	15
360687.2770860534	4066069.039444047  	15
360687.0642684682	4066069.171646073  	15
360686.8448312825	4066069.308237732  	15
360686.6311050878	4066069.4428046127 	15
360686.414828858	4066069.578378911  	15
360686.198758143	4066069.713440309  	15
360685.9850822848	4066069.8473447193 	15
360685.7672672333	4066069.984107709  	15
360685.5513388651	4066070.1185279526 	15
360685.3364338407	4066070.2538745906 	15
360685.1172184832	4066070.3871999825 	15
360684.8982656554	4066070.510383192  	15
360684.6693766621	4066070.6312945583 	15
360684.4489251978	4066070.7506310767 	15
360684.2271915567	4066070.883160915  	15
360684.0088819035	4066071.0101895696 	15
360683.7843749758	4066071.131896579  	15
360683.556926677	4066071.247468377  	15
360683.3279346047	4066071.3545473544 	15
360683.0960953124	4066071.4668975766 	15
360682.8730407367	4066071.5896076686 	15
360682.6505426597	4066071.712719384  	15
360682.425056519	4066071.836206808  	15
360682.2026138299	4066071.9533398417 	15
360681.9676879519	4066072.061892076  	15
360681.7364126928	4066072.158223927  	15
360681.4939736692	4066072.248197057  	15
360681.2583313495	4066072.33902535   	15
360681.02695237	4066072.4458694705 	15
360680.7979624365	4066072.556827189  	15
360680.5711553908	4066072.6667454503 	15
360680.3363301334	4066072.7720942367 	15
360680.098913435	4066072.8646550574 	15
360679.8580767073	4066072.947955074  	15
360679.6126226077	4066073.0253905472 	15
360679.3651522646	4066073.091587778  	15
360679.1177013411	4066073.1627281606 	15
360678.8820942217	4066073.250087916  	15
360678.6400555571	4066073.340252333  	15
360678.4031293774	4066073.419784885  	15
360678.1550273686	4066073.4903426864 	15
360677.9104717155	4066073.553534005  	15
360677.6604737586	4066073.607109586  	15
360677.4083440132	4066073.6479809824 	15
360677.1527560863	4066073.6772497534 	15
360676.896962029	4066073.6976160496 	15
360676.6436582959	4066073.707682204  	15
360676.3850346919	4066073.713773777  	15
360676.1324012063	4066073.7424772913 	15
360675.8864590258	4066073.7805708577 	15
360675.6299088061	4066073.8070337735 	15
360675.3801862048	4066073.8249967936 	15
360675.1217105781	4066073.8289184817 	15
360674.8698133753	4066073.8240477294 	15
360674.6112658589	4066073.8216809942 	15
360674.3590287465	4066073.8372056726 	15
360674.1041118293	4066073.8570253938 	15
360673.8500012702	4066073.870078453  	15
360673.5983741373	4066073.8742840993 	15
360673.3414964574	4066073.867517137  	15
360673.0874438959	4066073.8522470407 	15
360672.8333801359	4066073.843791504  	15
360672.5764344261	4066073.845977144  	15
360672.3248066269	4066073.848266293  	15
360672.0655622226	4066073.8443823215 	15
360671.814558345	4066073.834333085  	15
360671.5562931543	4066073.813663428  	15
360671.3051750541	4066073.7815986457 	15
360671.0477187422	4066073.746815551  	15
360670.7953197556	4066073.7298986474 	15
360670.5399203295	4066073.718225068  	15
360670.2855117995	4066073.7054858175 	15
360670.0337493957	4066073.692011384  	15
360669.7773804532	4066073.671462992  	15
360669.5243391026	4066073.643247469  	15
360669.2710755325	4066073.620146352  	15
360669.014862584	4066073.6016716966 	15
360668.764077461	4066073.5825458295 	15
360668.5056934213	4066073.5620835447 	15
360668.2553691908	4066073.5431174985 	15
360667.9978121867	4066073.5171583127 	15
360667.7463479304	4066073.490103578  	15
360667.4917074749	4066073.466880444  	15
360667.2373602547	4066073.444778127  	15
360666.9856994974	4066073.422540786  	15
360666.7291326021	4066073.399219768  	15
360666.4752718713	4066073.376972649  	15
360666.2218134907	4066073.353167501  	15
360665.9658692096	4066073.3286803486 	15
360665.7152438733	4066073.306236045  	15
360665.4572111866	4066073.282961757  	15
360665.2073265528	4066073.259098416  	7
360664.9495790016	4066073.2345722225 	7
360664.6975731925	4066073.2117853826 	7
360664.4428958521	4066073.1881750654 	7
360664.188763614	4066073.1642668727 	7
360663.937205324	4066073.1408187016 	7
360663.6806616441	4066073.1170486817 	7
360663.4270392507	4066073.0925542	7
360663.1736527154	4066073.069409629  	7
360662.9177022665	4066073.0464209192 	7 
360662.6677372241	4066073.0176230976 	7
360662.4105810712	4066072.986265368  	7
360662.1608951211	4066072.961471028  	7
360661.9033298183	4066072.9368811096 	7
360661.651530943	4066072.911794177  	7
360661.3969508657	4066072.8866536943 	7
360661.1432253165	4066072.8577042343 	7
360660.8934727734	4066072.8175710654 	7
360660.6391215927	4066072.7745999834 	7
360660.3860420107	4066072.7440429055 	7
360660.1331706027	4066072.715011111  	7
360659.8776603105	4066072.6852846015 	7
360659.6275530425	4066072.6571356375 	7
360659.3702049766	4066072.6271272656 	7
360659.1211287481	4066072.596626685  	7
360658.8642114717	4066072.5649305326 	7
360658.6129164945	4066072.535142987  	7
360658.3590393888	4066072.504393616  	7
360658.1062523696	4066072.469291454  	7
360657.8563279028	4066072.4336102847 	7
360657.6008642624	4066072.4011223465 	7
360657.3482121101	4066072.368672269  	7
360657.0957616838	4066072.3373521054 	7
360656.8406801816	4066072.305816237  	7
360656.5912012181	4066072.273101533  	7
360656.3341594619	4066072.2393920654 	7
360656.0850682225	4066072.207971568  	7
360655.8282278071	4066072.1753692166 	7
360655.577276617	4066072.1423058673 	7
360655.3234866057	4066072.1094028554 	7
360655.0707692726	4066072.0729534994 	7
360654.8230373701	4066072.0255777254 	7
360654.57881249	4066071.9665466896 	7
360654.3413754138	4066071.900324509  	7
360654.1149887635	4066071.8241266166 	7
360653.9027311038	4066071.741256819  	7
360653.7067207117	4066071.648585225  	7
360653.5248743729	4066071.551393449  	7
360653.3537432912	4066071.4517835234 	7
360653.1904915898	4066071.3444703105 	7
360653.0297007276	4066071.230675289  	7
360652.8658653669	4066071.11191796   	7
360652.6984614816	4066070.9860393456 	7
360652.5224792466	4066070.8587185848 	7
360652.3304833773	4066070.7424126784 	7
360652.1224177327	4066070.6374267577 	7
360651.9138691623	4066070.523428781  	7
360651.7148914511	4066070.389280451  	7
360651.5281131711	4066070.2425442734 	7
360651.3574661434	4066070.0901378766 	7
360651.2100812251	4066069.9327968657 	7
360651.0829224106	4066069.777331857  	7
360650.974208669	4066069.6269432814 	7
